geoid,tract_name,hh_total,hh_no_vehicle,hh_one_vehicle,hh_two_vehicle,hh_three_plus_vehicle,pct_hh_no_vehicle,pct_hh_one_vehicle,pct_hh_two_vehicle,pct_hh_three_plus_vehicle
17031590700,Census Tract 5907; Cook County; Illinois,993,139,385,379,42,0.13997985901309165,0.3877139979859013,0.3816717019133938,0.04229607250755287
17031600400,Census Tract 6004; Cook County; Illinois,1595,258,792,314,125,0.16175548589341693,0.496551724137931,0.19686520376175548,0.07836990595611286
17031600600,Census Tract 6006; Cook County; Illinois,1113,174,562,330,44,0.15633423180592992,0.504941599281222,0.29649595687331537,0.039532794249775384
17031600700,Census Tract 6007; Cook County; Illinois,1215,451,282,396,45,0.37119341563786007,0.23209876543209876,0.32592592592592595,0.037037037037037035
17031600900,Census Tract 6009; Cook County; Illinois,1542,322,579,485,129,0.20881971465629054,0.3754863813229572,0.314526588845655,0.08365758754863813
17031610300,Census Tract 6103; Cook County; Illinois,2095,525,996,508,41,0.25059665871121717,0.47541766109785205,0.24248210023866348,0.019570405727923627
17031610400,Census Tract 6104; Cook County; Illinois,604,177,205,168,43,0.29304635761589404,0.3394039735099338,0.2781456953642384,0.07119205298013245
17031610800,Census Tract 6108; Cook County; Illinois,608,36,295,260,17,0.05921052631578947,0.48519736842105265,0.4276315789473684,0.027960526315789474
17031611200,Census Tract 6112; Cook County; Illinois,741,190,307,197,19,0.2564102564102564,0.4143049932523617,0.2658569500674764,0.02564102564102564
17031611300,Census Tract 6113; Cook County; Illinois,1124,425,304,306,14,0.3781138790035587,0.2704626334519573,0.2722419928825623,0.012455516014234875
17031611400,Census Tract 6114; Cook County; Illinois,1034,113,494,182,137,0.109284332688588,0.47775628626692457,0.1760154738878143,0.13249516441005801
17031611500,Census Tract 6115; Cook County; Illinois,1036,240,474,224,25,0.23166023166023167,0.4575289575289575,0.21621621621621623,0.02413127413127413
17031611600,Census Tract 6116; Cook County; Illinois,514,48,162,201,103,0.0933852140077821,0.3151750972762646,0.39105058365758755,0.20038910505836577
17031611700,Census Tract 6117; Cook County; Illinois,800,91,459,177,47,0.11375,0.57375,0.22125,0.05875
17031611800,Census Tract 6118; Cook County; Illinois,507,96,188,194,19,0.1893491124260355,0.3708086785009862,0.3826429980276134,0.03747534516765286
17031611900,Census Tract 6119; Cook County; Illinois,565,217,212,115,21,0.384070796460177,0.3752212389380531,0.20353982300884957,0.03716814159292035
17031612000,Census Tract 6120; Cook County; Illinois,502,189,212,52,49,0.37649402390438247,0.42231075697211157,0.10358565737051793,0.09760956175298804
17031612100,Census Tract 6121; Cook County; Illinois,350,103,177,58,12,0.29428571428571426,0.5057142857142857,0.1657142857142857,0.03428571428571429
17031612200,Census Tract 6122; Cook County; Illinois,1155,155,580,242,147,0.1341991341991342,0.5021645021645021,0.20952380952380953,0.12727272727272726
17031620100,Census Tract 6201; Cook County; Illinois,1238,78,171,399,481,0.0630048465266559,0.1381260096930533,0.3222940226171244,0.388529886914378
17031620200,Census Tract 6202; Cook County; Illinois,759,124,283,219,8,0.16337285902503293,0.37285902503293805,0.2885375494071146,0.010540184453227932
17031620300,Census Tract 6203; Cook County; Illinois,2300,335,802,786,309,0.14565217391304347,0.348695652173913,0.3417391304347826,0.13434782608695653
17031620400,Census Tract 6204; Cook County; Illinois,1314,161,424,401,215,0.12252663622526636,0.3226788432267884,0.3051750380517504,0.16362252663622526
17031630300,Census Tract 6303; Cook County; Illinois,1474,103,616,357,132,0.06987788331071913,0.417910447761194,0.24219810040705564,0.08955223880597014
17031630400,Census Tract 6304; Cook County; Illinois,1793,298,439,725,248,0.16620189626324597,0.24484104852203012,0.40435025097601784,0.13831567205800335
17031630500,Census Tract 6305; Cook County; Illinois,1646,239,603,563,213,0.14520048602673147,0.3663426488456865,0.342041312272175,0.12940461725394897
17031630600,Census Tract 6306; Cook County; Illinois,855,212,392,155,83,0.247953216374269,0.4584795321637427,0.18128654970760233,0.09707602339181287
17031630800,Census Tract 6308; Cook County; Illinois,1823,337,551,363,318,0.18486012068019747,0.3022490400438837,0.1991223258365332,0.17443773998902906
17031630900,Census Tract 6309; Cook County; Illinois,1512,432,633,289,120,0.2857142857142857,0.41865079365079366,0.19113756613756613,0.07936507936507936
17031640100,Census Tract 6401; Cook County; Illinois,493,93,128,183,39,0.18864097363083165,0.25963488843813387,0.3711967545638945,0.07910750507099391
17031640300,Census Tract 6403; Cook County; Illinois,2324,167,667,1256,216,0.07185886402753873,0.2870051635111876,0.540447504302926,0.09294320137693632
17031640400,Census Tract 6404; Cook County; Illinois,1214,67,470,334,148,0.05518945634266886,0.3871499176276771,0.2751235584843493,0.12191103789126853
17031640500,Census Tract 6405; Cook County; Illinois,1632,73,893,446,138,0.044730392156862746,0.5471813725490197,0.27328431372549017,0.08455882352941177
17031640600,Census Tract 6406; Cook County; Illinois,1806,140,923,603,94,0.07751937984496124,0.5110741971207088,0.3338870431893688,0.05204872646733112
17031640700,Census Tract 6407; Cook County; Illinois,1063,66,345,434,218,0.062088428974600186,0.32455315145813735,0.4082784571966134,0.2050799623706491
17031640800,Census Tract 6408; Cook County; Illinois,594,95,197,164,124,0.15993265993265993,0.33164983164983164,0.2760942760942761,0.20875420875420875
17031650100,Census Tract 6501; Cook County; Illinois,1413,403,328,399,174,0.28520877565463554,0.23213021939136588,0.2823779193205945,0.12314225053078556
17031650200,Census Tract 6502; Cook County; Illinois,2172,127,767,670,443,0.05847145488029466,0.35313075506445674,0.30847145488029465,0.20395948434622468
17031650301,Census Tract 6503.01; Cook County; Illinois,1641,208,560,574,226,0.1267519804996953,0.34125533211456427,0.3497867154174284,0.13772090188909203
17031650302,Census Tract 6503.02; Cook County; Illinois,1278,36,310,682,160,0.028169014084507043,0.24256651017214398,0.5336463223787168,0.12519561815336464
17031650400,Census Tract 6504; Cook County; Illinois,1651,45,400,612,467,0.027256208358570563,0.24227740763173833,0.3706844336765597,0.2828588734100545
17031650500,Census Tract 6505; Cook County; Illinois,1547,223,662,317,265,0.14414996767937943,0.42792501616031026,0.20491273432449902,0.17129928894634777
17031660301,Census Tract 6603.01; Cook County; Illinois,642,274,229,92,42,0.42679127725856697,0.35669781931464173,0.14330218068535824,0.06542056074766354
17031660302,Census Tract 6603.02; Cook County; Illinois,1454,382,683,272,57,0.2627235213204952,0.46973865199449794,0.18707015130674004,0.039202200825309494
17031660400,Census Tract 6604; Cook County; Illinois,1521,232,524,314,259,0.1525312294543064,0.3445101906640368,0.2064431295200526,0.1702827087442472
17031660500,Census Tract 6605; Cook County; Illinois,1524,185,583,302,357,0.12139107611548557,0.3825459317585302,0.19816272965879264,0.234251968503937
17031660600,Census Tract 6606; Cook County; Illinois,2087,768,784,333,202,0.3679923334930522,0.37565884044082415,0.1595591758505031,0.09678965021562051
17031660700,Census Tract 6607; Cook County; Illinois,610,207,241,101,32,0.33934426229508197,0.3950819672131147,0.16557377049180327,0.05245901639344262
17031660800,Census Tract 6608; Cook County; Illinois,2211,656,1023,269,158,0.2966983265490728,0.4626865671641791,0.1216644052464948,0.07146087743102668
17031660900,Census Tract 6609; Cook County; Illinois,1627,351,595,537,37,0.21573448063921327,0.36570374923171484,0.33005531653349723,0.022741241548862937
17031661000,Census Tract 6610; Cook County; Illinois,2067,497,661,610,212,0.24044508950169327,0.3197871311078858,0.29511369134010645,0.10256410256410256
17031661100,Census Tract 6611; Cook County; Illinois,1992,53,317,1013,408,0.026606425702811246,0.15913654618473896,0.5085341365461847,0.20481927710843373
17031670100,Census Tract 6701; Cook County; Illinois,451,72,216,140,23,0.15964523281596452,0.4789356984478936,0.31042128603104213,0.050997782705099776
17031670200,Census Tract 6702; Cook County; Illinois,484,130,141,9,204,0.26859504132231404,0.29132231404958675,0.01859504132231405,0.4214876033057851
17031670300,Census Tract 6703; Cook County; Illinois,429,119,171,102,37,0.2773892773892774,0.3986013986013986,0.23776223776223776,0.08624708624708624
17031670400,Census Tract 6704; Cook County; Illinois,633,295,218,76,26,0.4660347551342812,0.344391785150079,0.12006319115323855,0.04107424960505529
17031670500,Census Tract 6705; Cook County; Illinois,397,81,156,150,10,0.2040302267002519,0.3929471032745592,0.3778337531486146,0.02518891687657431
17031670600,Census Tract 6706; Cook County; Illinois,380,102,157,51,37,0.26842105263157895,0.4131578947368421,0.13421052631578947,0.09736842105263158
17031670700,Census Tract 6707; Cook County; Illinois,296,40,181,41,0,0.13513513513513514,0.6114864864864865,0.13851351351351351,0.0
17031670800,Census Tract 6708; Cook County; Illinois,422,145,207,43,11,0.34360189573459715,0.490521327014218,0.1018957345971564,0.026066350710900472
17031670900,Census Tract 6709; Cook County; Illinois,521,228,162,78,13,0.43761996161228406,0.31094049904030713,0.14971209213051823,0.02495201535508637
17031671100,Census Tract 6711; Cook County; Illinois,412,285,100,27,0,0.691747572815534,0.24271844660194175,0.06553398058252427,0.0
17031671200,Census Tract 6712; Cook County; Illinois,240,80,119,35,6,0.3333333333333333,0.49583333333333335,0.14583333333333334,0.025
17031671300,Census Tract 6713; Cook County; Illinois,694,123,324,106,17,0.17723342939481268,0.4668587896253602,0.15273775216138327,0.024495677233429394
17031671400,Census Tract 6714; Cook County; Illinois,566,65,357,104,40,0.11484098939929328,0.6307420494699647,0.18374558303886926,0.0706713780918728
17031671500,Census Tract 6715; Cook County; Illinois,885,253,321,202,96,0.2858757062146893,0.36271186440677966,0.22824858757062147,0.10847457627118644
17031671600,Census Tract 6716; Cook County; Illinois,701,274,248,178,1,0.3908701854493581,0.3537803138373752,0.25392296718972895,0.0014265335235378032
17031671800,Census Tract 6718; Cook County; Illinois,369,89,157,76,29,0.24119241192411925,0.4254742547425474,0.20596205962059622,0.07859078590785908
17031671900,Census Tract 6719; Cook County; Illinois,402,147,190,43,6,0.3656716417910448,0.472636815920398,0.10696517412935323,0.014925373134328358
17031672000,Census Tract 6720; Cook County; Illinois,1062,124,461,285,192,0.1167608286252354,0.4340866290018832,0.268361581920904,0.1807909604519774
17031680500,Census Tract 6805; Cook County; Illinois,565,222,224,95,24,0.3929203539823009,0.39646017699115044,0.168141592920354,0.04247787610619469
17031680600,Census Tract 6806; Cook County; Illinois,410,120,223,36,14,0.2926829268292683,0.5439024390243903,0.08780487804878048,0.03414634146341464
17031680900,Census Tract 6809; Cook County; Illinois,1840,1055,605,126,54,0.5733695652173914,0.328804347826087,0.06847826086956521,0.029347826086956522
17031681000,Census Tract 6810; Cook County; Illinois,1099,496,386,116,43,0.451319381255687,0.35122838944494994,0.10555050045495905,0.039126478616924476
17031681100,Census Tract 6811; Cook County; Illinois,878,206,515,141,16,0.23462414578587698,0.5865603644646925,0.16059225512528474,0.018223234624145785
17031681200,Census Tract 6812; Cook County; Illinois,855,400,278,137,12,0.4678362573099415,0.32514619883040935,0.16023391812865498,0.014035087719298246
17031681300,Census Tract 6813; Cook County; Illinois,893,492,308,64,20,0.5509518477043673,0.3449048152295633,0.07166853303471445,0.022396416573348264
17031681400,Census Tract 6814; Cook County; Illinois,653,150,288,115,87,0.22970903522205208,0.44104134762633995,0.17611026033690658,0.1332312404287902
17031690300,Census Tract 6903; Cook County; Illinois,715,356,269,61,0,0.4979020979020979,0.37622377622377623,0.08531468531468532,0.0
17031690400,Census Tract 6904; Cook County; Illinois,1537,703,588,141,105,0.45738451528952506,0.38256343526350034,0.09173715029277814,0.06831489915419649
17031690500,Census Tract 6905; Cook County; Illinois,331,83,186,13,0,0.25075528700906347,0.5619335347432024,0.03927492447129909,0.0
17031690900,Census Tract 6909; Cook County; Illinois,1815,614,773,233,182,0.33829201101928374,0.42589531680440773,0.12837465564738293,0.10027548209366391
17031691000,Census Tract 6910; Cook County; Illinois,1205,499,472,181,0,0.4141078838174274,0.391701244813278,0.15020746887966804,0.0
17031691100,Census Tract 6911; Cook County; Illinois,1191,404,490,234,63,0.33921074727120065,0.41141897565071367,0.1964735516372796,0.05289672544080604
17031691200,Census Tract 6912; Cook County; Illinois,822,270,386,138,28,0.3284671532846715,0.46958637469586373,0.1678832116788321,0.0340632603406326
17031691300,Census Tract 6913; Cook County; Illinois,1051,215,624,155,37,0.20456707897240722,0.5937202664129401,0.14747859181731685,0.035204567078972404
17031691400,Census Tract 6914; Cook County; Illinois,1307,585,469,235,18,0.4475899005355777,0.3588370313695486,0.17980107115531752,0.013771996939556235
17031691500,Census Tract 6915; Cook County; Illinois,884,311,446,92,26,0.35180995475113125,0.504524886877828,0.10407239819004525,0.029411764705882353
17031700100,Census Tract 7001; Cook County; Illinois,1015,81,428,318,158,0.07980295566502463,0.42167487684729066,0.3133004926108374,0.15566502463054188
17031700200,Census Tract 7002; Cook County; Illinois,1881,141,465,663,361,0.07496012759170653,0.24720893141945774,0.3524720893141946,0.1919191919191919
17031700301,Census Tract 7003.01; Cook County; Illinois,1828,111,476,733,318,0.06072210065645514,0.2603938730853392,0.4009846827133479,0.1739606126914661
17031700302,Census Tract 7003.02; Cook County; Illinois,1804,140,581,676,299,0.07760532150776053,0.3220620842572062,0.37472283813747226,0.16574279379157428
17031700401,Census Tract 7004.01; Cook County; Illinois,1907,131,694,545,400,0.06869428421604615,0.36392239119035136,0.28578919769271105,0.2097535395909806
17031700402,Census Tract 7004.02; Cook County; Illinois,1178,192,368,351,259,0.16298811544991512,0.31239388794567063,0.29796264855687604,0.2198641765704584
17031700501,Census Tract 7005.01; Cook County; Illinois,2443,262,1200,678,227,0.10724519033974621,0.4911993450675399,0.27752762996316005,0.0929185427752763
17031700502,Census Tract 7005.02; Cook County; Illinois,1127,104,362,402,202,0.09228039041703638,0.321206743566992,0.3566992014196983,0.17923691215616683
17031710100,Census Tract 7101; Cook County; Illinois,494,190,260,33,11,0.38461538461538464,0.5263157894736842,0.06680161943319839,0.022267206477732792
17031710200,Census Tract 7102; Cook County; Illinois,1784,794,795,86,109,0.44506726457399104,0.44562780269058294,0.04820627802690583,0.06109865470852018
17031710300,Census Tract 7103; Cook County; Illinois,533,165,228,76,50,0.30956848030018763,0.4277673545966229,0.1425891181988743,0.09380863039399624
17031710400,Census Tract 7104; Cook County; Illinois,2160,452,1226,403,79,0.20925925925925926,0.5675925925925925,0.1865740740740741,0.03657407407407407
17031710500,Census Tract 7105; Cook County; Illinois,1545,422,806,184,113,0.27313915857605175,0.5216828478964401,0.11909385113268608,0.07313915857605179
17031710600,Census Tract 7106; Cook County; Illinois,939,356,445,123,5,0.37912673056443025,0.4739084132055378,0.13099041533546327,0.005324813631522897
17031710700,Census Tract 7107; Cook County; Illinois,1339,332,728,233,17,0.2479462285287528,0.5436893203883495,0.1740104555638536,0.012696041822255415
17031710800,Census Tract 7108; Cook County; Illinois,1822,790,782,166,34,0.433589462129528,0.429198682766191,0.09110867178924259,0.018660812294182216
17031710900,Census Tract 7109; Cook County; Illinois,765,294,242,122,107,0.3843137254901961,0.31633986928104574,0.15947712418300652,0.13986928104575164
